Area Code,Block Number,Field,Structure Name,Structure Number,Struc Type Code,Authority Type,Authority Number,Authority Status,Bus Asc Name,Complex Id Num,Maj Struc Flag,Install Date,Removal Date,Site Clear Date,District Code,Heliport Flag,Lease Number,Water Depth (feet),INCs,Latitude,Longitude,Nad Year Cd,Proj Code,Ptfrm X Location,Ptfrm Y Location,Surf N S Dist,Surf N S Code,Surf E W Dist,Surf E W Code,Attended 8 Hr,Manned 24 Hr
ST,   72,PL023,B,1,FIXED,OCS Lease,G01244,TERMIN,"Apache Shelf, Inc.",21679,Y,1/1/1969,7/15/2014,9/2/2014,2,Y,G01244,60,79,28.80818431,-90.60811717,27,72,2232300.02,52200.3020,5584,N,946,E,N,N
ST,   26,BM002,F,3,FIXED,OCS Lease,G01870,UNIT,"Cox Operating, L.L.C.",21782,Y,1/1/1979,,,2,Y,G01870,53,19,28.98207136,-90.17504402,27,72,2370378.26,116571.96,3000,N,6250,W,Y,Y
ST,  190,ST190,A,1,FIXED,OCS Lease,G01261,TERMIN,"Black Elk Energy Offshore Operations, LLC",22066,Y,1/1/1977,7/2/2016,8/26/2016,2,Y,G01261,142,49,28.466287,-90.446127,27,72,2285150.06,-71770.56,512,S,5188,E,N,N
ST,   52,ST052,12,1,WP,OCS Lease,G01241,PROD,Chevron U.S.A. Inc.,22067,N,1/1/1977,9/16/1993,9/16/1993,2,N,G01241,60,2,28.859494,-90.484181,27,72,2271860.02,71131.84,4166,N,3720,E,N,N
ST,  185,ST185,B,1,FIXED,OCS Lease,G01569,TERMIN,"Black Elk Energy Offshore Operations, LLC",22206,N,1/1/1977,7/10/2016,8/4/2016,2,Y,G01569,175,51,28.47493,-90.235942,27,72,2352672.26,-68042.56,4240,S,11456,E,N,N
ST,  205,ST206,G,1,FIXED,OCS Lease,G05612,TERMIN,Fieldwood Energy LLC,1013,N,8/17/2001,,,2,Y,G05612,165,12,28.45372522,-90.38341283,27,72,2305344.10,-76177.56,3895,N,248,W,N,N
ST,  198,ST198,B,1,CAIS,OCS Lease,G07769,TERMIN,"Helis Oil & Gas Company, L.L.C.",1087,N,6/6/2002,12/3/2003,2/2/2004,2,Y,G07769,125,5,28.454339,-90.69590842,27,72,2204895.02,-76650.0780,5181,S,2849,W,N,N
ST,  212,ST200,C,1,FIXED,OCS Lease,G14538,TERMIN,"EP Energy E&P Company, L.P.",1315,N,9/14/2003,9/5/2010,10/22/2010,2,Y,G14538,140,6,28.43347429,-90.56680324,27,72,2246445.02,-83984.08,2153,N,2401,E,N,N
ST,   41,ST 041,A,1,FIXED,OCS Lease,G24954,SOP,"Cox Operating, L.L.C.",1434,N,1/25/2004,,,2,Y,G24954,68,10,28.93737697,-90.18116569,27,72,2368584.26,100299.92,4514,N,4456,W,N,N
ST,   41,WLDST041,B MOPU,2,MOPU,OCS Lease,G24954,SOP,"Cox Operating, L.L.C.",1490,N,11/5/2004,5/27/2007,,2,Y,G24954,68,3,28.93848346,-90.17383792,27,72,2370924.30,100725.92,4088,N,7962,E,Y,Y
ST,   38,ST037,1,1,CAIS,OCS Lease,G09637,PROD,Talos Energy Offshore LLC,1630,N,12/4/2004,,,2,N,G09637,56,4,28.94733761,-90.32261524,27,72,2323303.14,103494.92,1319,N,3449,W,N,N
ST,   41,ST041,E,1,CAIS,OCS Lease,G24954,SOP,"Cox Operating, L.L.C.",1755,N,7/30/2006,,,2,Y,G24954,69,5,28.92978134,-90.15929363,27,72,2375609.30,97608.92,7205,N,3277,E,N,N
ST,  242,WILD,A,1,FIXED,OCS Lease,G23933,TERMIN,Fieldwood Energy Offshore LLC,1760,N,2/21/2006,11/2/2021,12/8/2021,2,Y,G23933,160,19,28.34938615,-90.6686976,27,72,2213863.02,-114771.16,5017,N,3783,E,N,N
ST,   37,ST037,J (duplicate),1,FIXED,,,,Chevron U.S.A. Inc.,187,N,,,,2,N,G02625,58,1,,,,,,,,,,,N,N
ST,   54,ST054,I,1,CAIS,OCS Lease, 00422,UNIT,"Cox Operating, L.L.C.",1884,N,10/30/2006,,,2,Y, 00422,68,4,28.86205854,-90.39049093,27,72,2301847.10,72298.84,2999,N,3249,E,N,N
ST,   77,ST077,6,1,FIXED,OCS Lease,G04827,TERMIN,ATP Oil & Gas Corporation,1974,N,2/23/2007,10/31/2016,1/12/2017,2,Y,G04827,60,1,28.76463984,-90.63674301,27,72,2223227.02,36308.2260,6447,S,5581,W,,N
ST,  130,ST131,C,1,FIXED,OCS Lease, 00456,PROD,"Arena Offshore, LP",20585,Y,1/1/1961,7/1/2021,1/14/2022,2,Y, 00456,180,40,28.666384,-90.155878,27,72,2377686.30,1837.64,330,S,1200,E,N,N
ST,  128,ST135,R,1,FIXED,OCS Lease, 00498,UNIT,"Arena Offshore, LP",20587,N,1/1/1967,,,2,Y, 00498,112,17,28.667357,-90.245394,27,72,2348970.22,1907.64,400,S,400,E,N,N
ST,  151,ST135,O,1,FIXED,OCS Lease, 00463,UNIT,Chevron U.S.A. Inc.,20612,Y,1/1/1967,5/16/2009,,2,Y, 00463,137,8,28.615441,-90.252425,27,72,2346893.22,-16993.40,3743,N,2477,E,N,N
ST,  151,ST135,J,1,FIXED,OCS Lease, 00463,UNIT,Chevron U.S.A. Inc.,20614,Y,1/1/1962,1/2/2009,11/6/2012,2,Y, 00463,140,15,28.617575,-90.26338,27,72,2343370.22,-16250.40,3000,N,6000,E,N,N
ST,  151,ST135,I,1,FIXED,OCS Lease, 00463,UNIT,Chevron U.S.A. Inc.,20615,Y,1/1/1963,11/14/2012,11/23/2012,2,Y, 00463,128,12,28.625668,-90.272229,27,72,2340503.18,-13333.40,83,N,5891,W,N,N
ST,  151,ST135,Y,6,FIXED,OCS Lease, 00463,UNIT,"Arena Offshore, LP",20618,N,1/1/1988,,,2,Y, 00463,137,2,28.616173,-90.249562,27,72,2347809.22,-16718.40,3468,N,1561,E,Y,Y
ST,  130,ST131,D-CP,4,FIXED,OCS Lease, 00456,PROD,"Arena Offshore, LP",20633,Y,1/1/1962,10/6/2018,,2,Y, 00456,160,10,28.67314424,-90.15691533,27,72,2377328.30,4292.64,2785,S,1558,E,Y,Y
ST,   81,WILD,A,1,CAIS,OCS Lease,G27155,RELINQ,Talos Petroleum LLC,2072,Y,6/27/2007,9/4/2012,4/28/2013,2,Y,G27155,61,6,28.78656092,-90.42747823,27,72,2290223.06,44748.76,1033,N,115,E,N,N
ST,  146,ST146,A,1,FIXED,Time Extension,,,"Energy Resource Technology, Inc.",208,Y,5/9/1998,12/18/2008,7/11/2009,2,N,G18041,96,45,28.59608154,-90.48010278,27,72,2273879.02,-24650.44,3358,S,1701,E,N,N
ST,   21,ST021,86,1,WP,OCS Lease, 00263,UNIT,J. M. Huber Corporation,20975,N,1/1/1965,6/13/1997,6/13/1997,2,Y, 00263,48,1,28.99461,-90.250039,27,72,2346355.22,120896.96,1325,S,3015,E,N,N
ST,   21,ST021,82,1,FIXED,OCS Lease, 00263,UNIT,"Cox Operating, L.L.C.",20976,N,1/1/1967,,,2,Y, 00263,48,28,28.993225,-90.244896,27,72,2348004.22,120408.96,837,S,1366,E,N,N
ST,   21,ST021,80,1,FIXED,OCS Lease, 00263,UNIT,"Cox Operating, L.L.C.",20978,N,1/1/1965,,,2,Y, 00263,42,12,29.022674,-90.257612,27,72,2343838.22,131079,3251,N,5532,E,N,N
ST,   21,ST021,3,1,CAIS,OCS Lease, 00263,UNIT,J. M. Huber Corporation,20996,N,1/1/1958,6/12/1992,6/12/1992,2,N, 00263,37,2,29.016293,-90.275312,27,72,2338202.18,128706,5624,N,3590,W,N,N
ST,   21,ST021,2,1,CAIS,OCS Lease, 00263,UNIT,J. M. Huber Corporation,20997,N,1/1/1958,7/19/1993,7/19/1993,2,N, 00263,39,1,29.014416,-90.267377,27,72,2340745.18,128047,6283,N,6133,W,N,N
ST,   27,ST021,8,1,CAIS,OCS Lease,G01443,SOP,"Energy XXI GOM, LLC",21045,N,1/1/1966,6/30/2012,8/3/2012,2,N,G01443,48,3,28.989481,-90.225183,27,72,2354320.22,119107.96,464,N,4950,W,N,N
ST,   27,ST021,4,1,CAIS,OCS Lease,G01443,SOP,"Energy XXI GOM, LLC",21057,N,1/1/1966,1/29/2011,6/18/2011,2,N,G01443,48,4,28.989568,-90.230811,27,72,2352520.22,119121.96,450,N,3150,W,N,N
ST,   21,ST021,21,1,WP,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21079,N,1/1/1960,11/5/2012,5/28/2013,2,N, 00263,40,12,29.008339,-90.271889,27,72,2339323.18,125824,8506,N,4711,W,N,N
ST,   21,ST021,27,1,WP,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21080,N,1/1/1961,8/4/2006,6/11/2008,2,N, 00263,40,9,29.014678,-90.256437,27,72,2344241.22,128175,6155,N,5129,E,N,N
ST,   21,ST021,95,1,CAIS,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21089,N,1/1/1966,9/23/2012,4/17/2013,2,N, 00263,38,3,29.01438,-90.277322,27,72,2337566.18,128004.599820,6208,N,2954,W,N,N
ST,   21,ST021,48,1,FIXED,OCS Lease, 00263,UNIT,"Cox Operating, L.L.C.",21100,N,1/1/1962,,,2,Y, 00263,50,11,28.999592,-90.25789,27,72,2343828.22,122684.96,3113,S,5542,E,N,N
ST,   21,ST021,23,1,FIXED,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21104,N,1/1/1961,7/17/2005,8/19/2005,2,N, 00263,41,4,29.00943,-90.255282,27,72,2344628.22,126270,8060,N,4742,E,N,N
ST,   28,ST021,2,1,CAIS,OCS Lease,G01362,SOP,J. M. Huber Corporation,21105,N,1/1/1964,5/23/2004,7/21/2004,2,N,G01362,50,3,28.981327,-90.251636,27,72,2345890.22,116061.96,3510,N,3480,E,N,N
ST,   28,ST021,F,1,FIXED,OCS Lease,G01362,SOP,"Cox Operating, L.L.C.",21108,Y,1/1/1964,,,2,Y,G01362,49,70,28.986569,-90.250391,27,72,2346270.22,117971.96,1600,N,3100,E,Y,Y
ST,   21,ST021,10,1,CAIS,OCS Lease, 00263,UNIT,J. M. Huber Corporation,21672,N,1/1/1959,11/26/2003,2/9/2004,2,N, 00263,39,2,29.011418,-90.269701,27,72,2340012.18,126950,7380,N,5400,W,N,N
ST,   55,ST054,F,1,FIXED,OCS Lease, 00421,UNIT,Exxon Mobil Corporation,21917,Y,1/1/1976,2/29/2004,4/19/2004,2,Y, 00421,65,13,28.850973,-90.371686,27,72,2307901.10,68317.84,6980,N,2805,W,N,N
ST,   86,ST086,D MOPU Jack Up,2,FIXED,OCS Lease, 00605,TERMIN,Talos ERT LLC,22028,Y,1/1/1986,7/2/2007,,2,Y, 00605,92,27,28.783409,-90.234343,27,72,2352110.22,44143.76,1638,N,2740,W,N,N
ST,   49,WILD,A,1,CAIS,OCS Lease,G24956,SOP,GOM Shelf LLC,2247,N,4/30/2009,,,2,Y,G24956,60,12,28.90910581,-90.41877705,27,72,2292655.06,89333.88,722,N,2317,W,N,N
ST,  172,ST172,C,1,FIXED,OCS Lease,G01256,TERMIN,"Arena Offshore, LP",22552,Y,1/1/1982,11/2/2014,11/30/2014,2,Y,G01256,108,35,28.531687,-90.604062,27,72,2234239.02,-48344,5564,S,993,W,N,N
ST,  301,ST301,B,1,FIXED,OCS Lease,G03594,TERMIN,Shell Offshore Inc.,22629,Y,1/1/1982,10/7/2015,2/26/2016,2,Y,G03594,333,67,28.159689,-90.666269,27,72,2215046.02,-183761.86,4200,N,2600,E,Y,Y
ST,   34,ST034,A,1,FIXED,OCS Lease,G04842,TERMIN,Talos Energy Offshore LLC,23013,Y,1/1/1984,,,2,Y,G04842,50,93,28.914125,-90.486815,27,72,2270870.02,90991.88,936,S,6424,W,N,N
ST,   51,ST052,CE,1,FIXED,OCS Lease,G01240,PROD,"Arena Offshore, LP",23207,Y,1/1/1985,,,2,Y,G01240,60,20,28.889079,-90.491093,27,72,2269568.02,81873.84,6576,S,5122,W,N,N
ST,  162,ST176,C,3,FIXED,OCS Lease,G01249,TERMIN,"EnVen Energy Ventures, LLC",23821,N,7/21/2000,10/21/2012,2/9/2013,2,Y,G01249,112,4,28.56930453,-90.45739589,27,72,2281242.02,-34333.44,6325,N,5662,W,N,N
ST,  195,ST196,2,1,CAIS,OCS Lease,G03593,TERMIN,Fieldwood Energy Offshore LLC,23834,N,1/1/1990,10/4/2008,10/11/2010,2,N,G03593,116,2,28.491517,-90.696978,27,72,2204476.02,-63131,9223,N,2430,W,N,N
ST,  194,ST172,B,1,FIXED,OCS Lease,G05610,TERMIN,McMoRan Oil & Gas LLC,24115,N,4/25/1992,6/29/2015,7/9/2015,2,Y,G05610,118,9,28.507635,-90.629482,27,72,2226128.02,-57142,3234,N,7118,E,N,N
ST,  173,ST172,A,1,CAIS,OCS Lease,G04001,TERMIN,Anadarko Petroleum Corporation,24128,N,2/5/1993,10/10/2000,11/5/2000,2,Y,G04001,110,9,28.534871,-90.520329,27,72,2261125.045030,-47005,6903,S,3321,E,N,N
ST,  145,ST172,A-PROD.(MODU),2,FIXED,OCS Lease,G14528,TERMIN,"W & T Offshore, Inc.",24205,Y,5/12/1995,5/2/2003,7/31/2003,2,Y,G14528,92,12,28.59518111,-90.55585768,27,72,2249565.02,-25150.9260,834,S,719,W,Y,Y
ST,  178,ST178,A,1,WP,OCS Lease,G12019,TERMIN,Fieldwood Energy Offshore LLC,31011,N,9/9/1996,7/16/2013,4/21/2014,2,Y,G12019,154,4,28.52842903,-90.2944538,27,72,2333692.18,-48761.48,5995,N,920,E,N,N
ST,   72,PL023,G,1,CAIS,OCS Lease,G01244,TERMIN,"Apache Shelf, Inc.",899,N,7/23/2001,6/29/2012,10/24/2012,2,Y,G01244,60,9,28.80143678,-90.62851618,27,72,2225781.02,49705.7640,5883,S,7465,E,N,N
ST,   34,ST052,E,1,CAIS,OCS Lease,G04842,TERMIN,Talos Energy Offshore LLC,950,N,9/1/2001,,,2,N,G04842,52,4,28.93266955,-90.473581,27,72,2275054.02,97766.88,7711,S,526,E,N,N
ST,   36,ST036,K,1,CAIS,OCS Lease,G02624,PROD,"Arena Offshore, LP",1679,N,3/31/2005,,,2,Y,G02624,48,2,28.94564751,-90.41878,27,72,2292548.06,102621.92,2192,N,2210,W,N,N
ST,   75,WILD,B,1,CAIS,OCS Lease,G22738,PROD,Talos Energy Offshore LLC,1745,Y,11/8/2005,,,2,Y,G22738,64,11,28.76955709,-90.74085664,27,72,2189854.187399,37908.7640,5914,N,2930,W,N,N
ST,   23,BM002,SB,1,FIXED,OCS Lease, 00166,UNIT,"Cantium, LLC",20047,N,1/1/1963,,,2,Y, 00166,51,28,28.991917,-90.168963,27,72,2372286.30,120171.96,600,S,6600,E,N,N
ST,   23,BM002,CW,1,FIXED,OCS Lease, 00386,UNIT,"Cantium, LLC",20061,N,1/1/1957,,,2,Y, 00386,44,10,29.026395,-90.169575,27,72,2371963.30,132707,1623,N,6923,E,N,N
ST,   24,BM002,SC,1,FIXED,OCS Lease, 00387,UNIT,"Cantium, LLC",20206,N,1/1/1965,,,2,Y, 00387,51,22,29.01259,-90.147686,27,72,2379011.30,127759,6571,N,125,W,N,N
ST,  130,ST131,E,1,FIXED,OCS Lease, 00456,PROD,Chevron U.S.A. Inc.,20563,Y,1/1/1963,7/2/1997,5/19/1998,2,Y, 00456,144,3,28.67684,-90.165734,27,72,2374486.30,5607.64,4100,S,4400,E,N,N
ST,  134,ST135,F,1,FIXED,OCS Lease, 00461,UNIT,Chevron U.S.A. Inc.,20580,Y,1/1/1962,7/28/1994,7/28/1994,2,N, 00461,137,4,28.632745,-90.232399,27,72,2353259.22,-10639.40,2611,S,3889,W,N,N
ST,  151,ST135,L,2,FIXED,OCS Lease, 00463,UNIT,Chevron U.S.A. Inc.,20614,N,1/1/1966,6/7/2000,11/6/2012,2,Y, 00463,140,2,28.616944,-90.262573,27,72,2343631.22,-16477.40,3261,N,5773,E,N,N
ST,  151,ST135,G,1,FIXED,OCS Lease, 00463,UNIT,"Arena Offshore, LP",20618,Y,1/1/1961,12/1/2012,,2,Y, 00463,137,50,28.617183,-90.249361,27,72,2347870.22,-16350.40,3100,N,1500,E,Y,Y
ST,  161,ST176,A,1,FIXED,OCS Lease,G01248,PROD,Apache Corporation,20959,Y,1/1/1964,8/29/2008,8/29/2008,2,Y,G01248,117,50,28.569312,-90.408951,27,72,2296796.10,-34208.44,6200,N,8300,E,Y,Y
ST,   28,ST021,8,1,FIXED,OCS Lease,G01362,SOP,"Energy XXI GOM, LLC",20963,N,1/1/1965,7/14/2005,8/13/2007,2,N,G01362,50,2,28.977652,-90.262461,27,72,2342441.22,114692.96,4879,N,6929,E,N,N
ST,   21,ST021,G,1,FIXED,OCS Lease, 00263,UNIT,"Cox Operating, L.L.C.",20966,Y,1/1/1956,,,2,Y, 00263,46,55,28.995238,-90.25108,27,72,2346020.22,121121.96,1550,S,3350,E,Y,Y
ST,   21,ST021,81,1,FIXED,OCS Lease, 00263,UNIT,"Cox Operating, L.L.C.",20977,N,1/1/1965,,,2,Y, 00263,48,36,28.991752,-90.242635,27,72,2348732.22,119879.96,308,S,638,E,N,N
ST,   21,ST021,75,1,WP,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",20981,N,1/1/1965,5/26/2006,5/26/2006,2,N, 00263,47,15,28.994617,-90.247224,27,72,2347255.22,120907.96,1336,S,2115,E,N,N
ST,   27,ST021,IA,1,FIXED,OCS Lease,G01443,SOP,"Energy XXI GOM, LLC",21052,N,1/1/1967,5/14/2015,6/9/2015,2,Y,G01443,50,19,28.986566,-90.233643,27,72,2351625.22,118021.96,1550,N,2255,W,N,N
ST,   27,ST021,1,1,WP,OCS Lease,G01443,SOP,Chevron U.S.A. Inc.,21061,N,1/1/1966,6/7/1997,5/16/1999,2,Y,G01443,48,1,28.989639,-90.239255,27,72,2349820.22,119121.96,450,N,450,W,N,N
ST,   21,ST021,22,1,WP,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21074,N,1/1/1961,8/29/2006,7/8/2008,2,N, 00263,36,15,29.022967,-90.259467,27,72,2343244.22,131180,3150,N,6126,E,N,N
ST,   21,ST021,102,1,FIXED,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21086,N,1/1/1967,2/17/2011,6/18/2011,2,N, 00263,50,3,28.994532,-90.245977,27,72,2347654.22,120880.96,1309,S,1716,E,N,N
ST,   21,ST021,D,2,FIXED,OCS Lease, 00263,UNIT,"Cox Operating, L.L.C.",21098,Y,1/1/1956,,,2,Y, 00263,36,15,29.019496,-90.275879,27,72,2338010.18,129869,4461,N,3398,W,Y,Y
ST,   26,BM002,C,1,FIXED,OCS Lease,G01870,UNIT,"Cox Operating, L.L.C.",21782,Y,1/1/1971,,,2,Y,G01870,53,113,28.97847448,-90.17630189,27,72,2369989.26,115259.96,4312,N,5861,W,Y,Y
ST,   51,ST052,3,1,CAIS,OCS Lease,G01240,PROD,"Arena Offshore, LP",21933,N,1/1/1976,,,2,N,G01240,58,5,28.87424319,-90.49622507,27,72,2267965.02,76466.84,1169,S,3519,W,N,N
ST,  148,ST176,A,1,FIXED,OCS Lease,G01960,TERMIN,"Arena Offshore, LP",21951,Y,1/1/1976,,,2,Y,G01960,111,51,28.59071,-90.395061,27,72,2301192.10,-26390.44,1618,S,3904,E,N,N
ST,   35,ST036,D,1,FIXED,OCS Lease,G03336,PROD,"Arena Offshore, LP",22007,Y,1/1/1977,,,2,Y,G03336,54,27,28.938624,-90.435036,27,72,2287368.06,100026.92,4787,N,2970,E,N,N
ST,  171,ST172,B,1,FIXED,OCS Lease,G01255,TERMIN,Talos Petroleum LLC,22048,Y,1/1/1977,7/25/2015,8/18/2015,2,N,G01255,100,37,28.545278,-90.616519,27,72,2230207.02,-43426.46,3480,N,3039,E,N,N
ST,  186,ST186,B,1,FIXED,OCS Lease,G01570,RELINQ,Samedan Oil Corporation,22300,Y,1/1/1979,10/29/1994,2/2/1995,2,N,G01570,172,4,28.483445,-90.247993,27,72,2348770.22,-64982.56,7300,S,600,E,N,N
ST,   53,ST052,A,1,FIXED,OCS Lease,G04000,TERMIN,QuarterNorth Energy LLC,22421,Y,1/1/1980,,,2,Y,G04000,62,152,28.857862,-90.459457,27,72,2279780.02,70597.84,4700,N,4200,W,Y,Y
ST,  134,ST135,W,1,FIXED,OCS Lease, 00461,UNIT,"Arena Offshore, LP",22439,Y,1/1/1981,,,2,Y, 00461,137,12,28.627159,-90.232977,27,72,2353093.22,-12672.40,578,S,3723,W,N,N
ST,  195,ST196,A,1,FIXED,OCS Lease,G03593,TERMIN,Fieldwood Energy Offshore LLC,22444,Y,2/15/1988,7/9/2011,6/23/2011,2,N,G03593,100,42,28.496222,-90.679803,27,72,2209985.02,-61388.54,6481,S,7939,W,N,N
ST,  300,ST300,A,1,FIXED,Right-of-Use and Easement,G30222,TERMIN,Shell Offshore Inc.,22606,Y,1/1/1981,11/8/2017,12/25/2017,2,Y,G04240,337,120,28.161312,-90.716201,27,72,2198946.02,-183261.86,3700,N,3100,E,Y,Y
ST,   53,ST052,4,1,CAIS,OCS Lease,G04000,TERMIN,QuarterNorth Energy LLC,22768,N,1/1/1983,11/9/2021,12/3/2021,2,Y,G04000,62,14,28.84648,-90.467207,27,72,2277330.02,66439.80,5900,S,1750,W,N,N
ST,   34,ST034,2,1,WP,OCS Lease,G04842,TERMIN,Kerr-McGee Corporation,22807,N,1/1/1983,11/26/1993,11/26/1993,2,N,G04842,52,1,28.919643,-90.473992,27,72,2274958.02,93028.88,2973,S,622,E,N,N
ST,   86,ST086,20,1,CAIS,OCS Lease, 00605,TERMIN,Murphy Exploration & Production Company - USA,22835,N,1/1/1983,8/19/1994,8/19/1994,2,N, 00605,110,3,28.765487,-90.21977,27,72,2356842.26,37671.76,8110,N,7286,E,N,N
ST,   77,ST077,C,2,FIXED,OCS Lease,G04827,TERMIN,ATP Oil & Gas Corporation,22995,Y,1/1/1984,10/25/2016,2/11/2017,2,Y,G04827,63,22,28.77700508,-90.61260438,27,72,2230934.02,40852.7640,2970,N,2312,E,N,N
ST,   86,ST086,12,1,WP,OCS Lease, 00605,TERMIN,Murphy Exploration & Production Company - USA,23038,N,1/1/1984,6/17/1996,9/30/1997,2,N, 00605,92,3,28.780095,-90.230455,27,72,2353367.22,42950.76,2831,N,3997,W,N,N
ST,   35,ST036,EZ,1,CAIS,OCS Lease,G03336,PROD,Chevron U.S.A. Inc.,23493,N,1/1/1988,9/1/2009,9/22/2009,2,N,G03336,50,8,28.914036,-90.467408,27,72,2277080.02,91005.88,950,S,1500,W,N,N
ST,  245,ST245,A,1,FIXED,OCS Lease,G05625,TERMIN,"Fairways Offshore Exploration, Inc.",23537,Y,1/1/1987,9/27/2009,5/22/2010,2,Y,G05625,185,55,28.292371,-90.659309,27,72,2217006.02,-135490.24,2177,S,640,E,N,Y
ST,   35,ST036,6,1,CAIS,OCS Lease,G03336,PROD,Chevron U.S.A. Inc.,23544,N,1/1/1987,9/28/1997,10/20/1997,2,Y,G03336,50,1,28.927851,-90.467233,27,72,2277098.02,96029.88,5974,S,1518,W,N,N
ST,  221,ST221,A,1,FIXED,OCS Lease,G05618,TERMIN,Apache Corporation,23818,Y,1/1/1989,9/9/2001,12/2/2001,2,Y,G05618,156,14,28.395183,-90.493364,27,72,2270158.02,-97744.60,10704,N,5712,W,N,Y
ST,  143,ST172,A-PRD,2,FIXED,OCS Lease,G06767,TERMIN,Apache Corporation,23820,Y,1/1/1990,9/8/2000,10/21/2000,2,Y,G06767,75,1,28.595974,-90.622244,27,72,2228254.02,-25000.93,984,S,4992,E,N,N
ST,   86,ST086,F,1,FIXED,OCS Lease, 00605,TERMIN,Talos ERT LLC,23879,N,1/1/1982,5/3/2019,7/3/2020,2,N, 00605,96,15,28.785677,-90.234964,27,72,2351903.22,44966.76,815,N,2533,W,N,N
ST,   63,ST086,17,1,WP,OCS Lease, 00599,TERMIN,Talos ERT LLC,24107,N,6/30/1992,6/1/2012,7/26/2012,2,N, 00599,96,10,28.78861736,-90.23341807,27,72,2352388.22,46040.76,259,S,3018,W,N,N
ST,  203,ST190,B,1,FIXED,OCS Lease,G01269,TERMIN,"Black Elk Energy Offshore Operations, LLC",24116,Y,1/1/1992,5/19/2016,6/6/2016,2,Y,G01269,108,40,28.445862,-90.464741,27,72,2279224.02,-79244.56,6962,N,3644,W,N,N
ST,   63,ST086,19,1,CAIS,OCS Lease, 00599,TERMIN,Talos ERT LLC,24117,N,11/4/1995,6/3/2012,7/27/2012,2,N, 00599,95,1,28.79216413,-90.23009559,27,72,2353440.22,47340.76,1559,S,4070,W,N,N
ST,   34,ST034,F,1,FIXED,OCS Lease,G04842,TERMIN,Talos Petroleum LLC,24162,N,1/1/1993,5/30/2009,11/18/2009,2,N,G04842,53,15,28.91928404,-90.47294193,27,72,2275295.02,92900.88,2845,S,285,E,N,N
ST,  145,ST172,PLTF.A,1,MOPU,OCS Lease,G14528,TERMIN,"W & T Offshore, Inc.",24205,N,11/10/1994,5/2/2003,7/31/2003,2,Y,G14528,92,36,28.5949661,-90.53582441,27,72,2255996.02,-25184.9260,800,S,7150,W,Y,Y
ST,   26,BM002,H,1,CAIS,OCS Lease,G01870,UNIT,"Cox Operating, L.L.C.",2534,N,9/9/2013,,,2,N,G01870,60,1,28.9845536,-90.17957538,27,72,2368920.26,117459.96,2112,N,4792,W,N,N
ST,  232,WILD,A,1,FIXED,OCS Lease,G32218,UNIT,Murphy Exploration & Production Company - USA,2558,N,10/7/2014,,,2,Y,G32218,220,6,28.3660933,-90.20184277,27,72,2364021.26,-107517.64,5719,N,107,E,Y,Y
ST,  311,ST311,A,1,FIXED,OCS Lease,G31418,PROD,Walter Oil & Gas Corporation,2574,N,12/30/2014,,,2,Y,G31418,391,11,28.12002792,-90.53238936,27,72,2258306.02,-197911.40,4388,N,6140,E,Y,Y
ST,   72,WILD,001,1,CAIS,OCS Lease,G34332,TERMIN,Walter Oil & Gas Corporation,2590,N,6/14/2014,8/8/2021,10/15/2021,2,Y,G34332,64,2,28.80033847,-90.62881729,27,72,2225687.02,49305.7640,5483,S,7559,E,N,N
ST,  291,WILD,A,1,FIXED,OCS Lease,G16455,PROD,GOM Shelf LLC,290,Y,11/25/1998,,,2,Y,G16455,394,26,28.19752995,-90.34474189,27,72,2318578.14,-169249.84,6339,S,1276,E,N,N
ST,   72,PL023,CAIS.#16,1,CAIS,OCS Lease,G01244,TERMIN,"Mariner Energy, Inc.",666,N,6/5/2000,7/3/2012,8/8/2012,2,Y,G01244,60,7,28.80968569,-90.61405064,27,72,2230396.02,52734.3020,5050,N,2850,E,N,N
ST,  190,ST190,B,1,CAIS,OCS Lease,G01261,TERMIN,"Black Elk Energy Offshore Operations, LLC",70013,N,5/6/1997,5/30/2016,5/29/2016,2,Y,G01261,144,10,28.47955223,-90.43344558,27,72,2289188.06,-66914.56,5368,S,1150,E,N,N
ST,  148,ST151,cais B,1,FIXED,OCS Lease,G01960,TERMIN,Chevron U.S.A. Inc.,70019,N,12/24/1997,11/19/2010,9/21/2011,2,Y,G01960,104,5,28.60965316,-90.40381211,27,72,2298327.06,-19524.40,6274,N,7989,W,N,N
ST,  204,ST204,C,1,FIXED,OCS Lease,G16432,TERMIN,"EnVen Energy Ventures, LLC",914,Y,4/2/2001,7/15/2018,7/29/2018,2,Y,G16432,153,41,28.46396419,-90.41227128,27,72,2296038.06,-72529.56,247,N,5700,W,N,N
ST,   11,PL005,3,1,CAIS,OCS Lease,G13925,TERMIN,Talos Petroleum LLC,1047,N,9/29/2001,7/23/2012,12/7/2012,2,N,G13925,30,2,29.01508049,-90.52416094,27,72,2258661.02,127616.9920,25,S,5785,E,N,N
